timestamp,hour_of_day,day_of_week,month,temperature_C,humidity_percent,rain_rate_mmhr,wind_speed_ms,pressure_hPa,snr_dB
2024-01-10 08:59:00,8,2,1,30.1,78.7,7.093,0.0,1012.29,12.5436
2024-01-10 09:00:00,9,2,1,31.29,79.49,5.92,0.98,1012.21,16.4736
2024-01-10 09:01:00,9,2,1,30.3,81.93,6.173,1.5,1012.71,8.6852
2024-01-10 09:02:00,9,2,1,30.75,79.12,7.199,0.91,1012.49,12.2794
2024-01-10 09:03:00,9,2,1,30.87,82.97,13.139,0.0,1013.0,8.1404
2024-01-10 09:04:00,9,2,1,29.78,80.05,6.918,1.89,1012.48,9.8301
2024-01-10 09:05:00,9,2,1,30.55,81.29,6.377,0.0,1013.15,7.9899
2024-01-10 09:06:00,9,2,1,29.9,81.6,9.801,0.79,1012.6,7.017
2024-01-10 09:07:00,9,2,1,29.68,79.27,8.219,0.79,1013.46,11.5462
2024-01-10 09:08:00,9,2,1,30.65,83.05,5.872,1.41,1012.9,9.9342
2024-01-10 09:09:00,9,2,1,30.61,80.93,6.818,0.02,1012.7,10.6411
2024-01-10 09:10:00,9,2,1,29.84,81.49,8.865,1.26,1013.09,9.1553
2024-01-10 09:11:00,9,2,1,31.05,85.03,5.871,0.39,1012.96,13.7451
2024-01-10 09:12:00,9,2,1,29.62,78.69,9.141,0.0,1013.69,8.8238
2024-01-10 09:13:00,9,2,1,29.83,78.68,9.392,2.44,1012.44,7.21
2024-01-10 09:14:00,9,2,1,30.44,78.58,7.117,0.0,1011.97,9.0816
2024-01-10 09:15:00,9,2,1,29.5,81.69,0.185,0.36,1013.47,19.4062
2024-01-10 09:16:00,9,2,1,30.7,83.29,1.973,1.11,1013.38,18.7856
2024-01-10 09:17:00,9,2,1,29.77,83.61,7.393,0.27,1012.67,8.7071
2024-01-10 09:18:00,9,2,1,29.29,79.16,0.774,0.33,1013.03,18.4184
2024-01-10 09:19:00,9,2,1,29.87,81.0,0.625,1.49,1012.95,22.7291
2024-01-10 09:20:00,9,2,1,30.51,79.97,0.808,1.45,1013.08,20.3557
2024-01-10 09:21:00,9,2,1,30.55,82.75,0.999,0.0,1013.66,20.4851
2024-01-10 09:22:00,9,2,1,30.45,81.62,1.314,0.23,1012.58,20.2613
2024-01-10 09:23:00,9,2,1,29.8,81.42,2.553,1.48,1012.24,16.1581
2024-01-10 09:24:00,9,2,1,30.49,81.57,0.531,0.72,1012.48,21.7748
2024-01-10 09:25:00,9,2,1,30.85,81.73,0.277,0.64,1012.18,23.4774
2024-01-10 09:26:00,9,2,1,30.57,79.08,1.237,1.42,1012.47,20.9614
2024-01-10 09:27:00,9,2,1,29.97,81.36,1.14,0.0,1013.01,18.6243
2024-01-10 09:28:00,9,2,1,30.86,79.69,0.137,0.2,1013.06,19.209
2024-01-10 09:29:00,9,2,1,30.63,80.95,1.734,0.4,1013.14,20.6796
2024-01-10 09:30:00,9,2,1,30.32,82.29,1.621,0.57,1012.85,19.4036
2024-01-10 09:31:00,9,2,1,29.56,80.92,2.856,1.04,1012.75,18.2347
2024-01-10 09:32:00,9,2,1,30.41,79.36,1.777,0.57,1012.79,20.0162
2024-01-10 09:33:00,9,2,1,30.13,81.05,1.225,0.42,1013.13,21.454
2024-01-10 09:34:00,9,2,1,30.5,82.66,2.35,0.33,1012.97,20.5373
2024-01-10 09:35:00,9,2,1,29.62,77.74,1.634,0.0,1012.51,17.2136
2024-01-10 09:36:00,9,2,1,30.34,79.25,0.454,1.22,1012.99,17.3032
2024-01-10 09:37:00,9,2,1,30.07,79.14,1.544,0.24,1012.67,17.6572
2024-01-10 09:38:00,9,2,1,30.84,77.99,1.803,0.09,1012.96,16.3739
2024-01-10 09:39:00,9,2,1,29.77,81.55,0.998,0.98,1012.22,17.8139
2024-01-10 09:40:00,9,2,1,30.54,77.4,0.861,0.0,1012.68,23.7617
2024-01-10 09:41:00,9,2,1,30.61,79.39,0.621,0.56,1012.68,22.4817
2024-01-10 09:42:00,9,2,1,29.91,77.54,0.35,0.74,1012.12,21.3679
2024-01-10 09:43:00,9,2,1,30.95,79.69,0.267,0.0,1012.6,18.8503
2024-01-10 09:44:00,9,2,1,29.77,78.18,0.08,0.0,1012.64,19.3964
2024-01-10 09:45:00,9,2,1,29.35,81.54,0.196,0.0,1012.65,22.2424
2024-01-10 09:46:00,9,2,1,31.07,78.27,5.155,0.05,1013.24,14.4119
2024-01-10 09:47:00,9,2,1,30.08,79.79,0.176,0.0,1012.89,21.4618
2024-01-10 09:48:00,9,2,1,29.39,76.69,1.607,0.0,1012.52,19.5355
2024-01-10 09:49:00,9,2,1,29.8,78.04,1.648,1.84,1013.06,21.3116
2024-01-10 09:50:00,9,2,1,30.36,79.42,1.683,0.77,1013.33,17.3876
2024-01-10 09:51:00,9,2,1,29.54,79.02,4.678,0.42,1013.13,13.0686
2024-01-10 09:52:00,9,2,1,30.48,82.53,1.443,0.0,1012.75,22.092
2024-01-10 09:53:00,9,2,1,29.45,80.26,1.277,0.0,1012.87,20.6371
2024-01-10 09:54:00,9,2,1,30.32,79.79,0.262,1.05,1012.52,17.2214
2024-01-10 09:55:00,9,2,1,29.95,80.76,5.347,0.39,1012.69,15.0172
2024-01-10 09:56:00,9,2,1,29.12,79.17,0.6,0.11,1012.49,16.8526
2024-01-10 09:57:00,9,2,1,30.59,79.47,2.214,0.29,1012.07,17.1754
2024-01-10 09:58:00,9,2,1,29.98,79.02,1.897,0.31,1012.66,18.998
2024-01-10 09:59:00,9,2,1,29.53,76.46,2.169,1.14,1012.23,15.9197
2024-01-10 10:00:00,10,2,1,29.39,80.58,0.663,0.0,1012.93,20.0186
2024-01-10 10:01:00,10,2,1,29.4,79.4,1.328,0.31,1013.0,20.3531
2024-01-10 10:02:00,10,2,1,29.46,81.01,1.271,0.0,1012.34,15.6005
2024-01-10 10:03:00,10,2,1,29.81,80.09,2.906,1.92,1012.73,15.3323
2024-01-10 10:04:00,10,2,1,30.43,77.22,0.763,0.0,1012.68,21.6197
2024-01-10 10:05:00,10,2,1,28.76,76.23,0.621,1.09,1013.44,17.954
2024-01-10 10:06:00,10,2,1,29.21,75.46,2.0,0.0,1012.59,18.9545
2024-01-10 10:07:00,10,2,1,29.2,79.77,1.123,0.03,1012.66,21.1243
2024-01-10 10:08:00,10,2,1,29.47,80.1,1.541,1.14,1012.17,19.2977
2024-01-10 10:09:00,10,2,1,30.26,77.0,0.74,0.84,1012.99,18.3346
2024-01-10 10:10:00,10,2,1,30.74,79.13,2.317,0.56,1012.56,19.3826
2024-01-10 10:11:00,10,2,1,30.27,77.31,1.961,0.15,1012.48,19.2927
2024-01-10 10:12:00,10,2,1,29.87,75.99,0.695,1.78,1012.65,20.0858
2024-01-10 10:13:00,10,2,1,28.77,80.16,1.785,0.23,1011.96,21.7963
2024-01-10 10:14:00,10,2,1,29.58,82.06,0.897,1.38,1012.31,22.0511
2024-01-10 10:15:00,10,2,1,29.52,77.6,1.413,0.95,1012.63,23.9042
2024-01-10 10:16:00,10,2,1,29.37,78.65,1.47,0.0,1011.71,18.7577
2024-01-10 10:17:00,10,2,1,29.4,77.43,1.433,0.0,1012.05,20.1691
2024-01-10 10:18:00,10,2,1,28.96,76.37,1.615,0.33,1012.12,19.2625
2024-01-10 10:19:00,10,2,1,29.57,77.56,1.927,0.47,1012.34,20.5824
2024-01-10 10:20:00,10,2,1,29.23,77.65,1.069,1.61,1012.76,21.3657
2024-01-10 10:21:00,10,2,1,28.64,78.24,1.61,0.81,1011.98,20.4897
2024-01-10 10:22:00,10,2,1,30.47,74.9,1.257,1.79,1011.63,19.9509
2024-01-10 10:23:00,10,2,1,28.98,77.9,0.689,0.85,1012.53,19.5194
2024-01-10 10:24:00,10,2,1,29.47,74.45,0.242,1.7,1011.32,18.933
2024-01-10 10:25:00,10,2,1,29.67,81.82,2.088,0.31,1012.55,16.7016
2024-01-10 10:26:00,10,2,1,30.06,77.96,1.09,1.45,1012.45,17.5271
2024-01-10 10:27:00,10,2,1,30.02,76.83,0.227,0.45,1012.33,20.627
2024-01-10 10:28:00,10,2,1,30.24,81.22,1.442,1.61,1012.49,20.0138
2024-01-10 10:29:00,10,2,1,28.51,74.07,1.34,1.24,1011.97,19.3352
2024-01-10 10:30:00,10,2,1,29.47,76.25,1.855,1.21,1011.98,17.9001
2024-01-10 10:31:00,10,2,1,28.71,76.43,2.111,0.0,1011.59,18.7518
2024-01-10 10:32:00,10,2,1,29.7,78.6,0.787,0.0,1011.44,21.7392
2024-01-10 10:33:00,10,2,1,29.01,75.72,6.95,0.0,1011.84,11.6915
2024-01-10 10:34:00,10,2,1,29.53,72.43,0.304,0.0,1010.91,18.2927
2024-01-10 10:35:00,10,2,1,29.62,76.84,1.15,0.65,1012.18,24.3289
2024-01-10 10:36:00,10,2,1,29.14,81.02,1.853,1.1,1012.42,18.5362
2024-01-10 10:37:00,10,2,1,29.2,78.35,0.685,0.0,1012.46,21.0339
2024-01-10 10:38:00,10,2,1,28.7,76.27,1.322,0.0,1012.2,17.7422
2024-01-10 10:39:00,10,2,1,29.33,75.96,0.147,1.21,1012.19,17.7793
2024-01-10 10:40:00,10,2,1,28.82,78.06,14.857,1.47,1012.55,3.0333
2024-01-10 10:41:00,10,2,1,29.64,78.76,19.435,0.26,1011.94,-6.8023
2024-01-10 10:42:00,10,2,1,28.86,75.26,15.127,0.0,1011.3,1.3336
2024-01-10 10:43:00,10,2,1,28.66,77.32,15.164,0.92,1011.93,-2.157
2024-01-10 10:44:00,10,2,1,28.85,74.12,16.875,0.0,1012.45,-0.9396
2024-01-10 10:45:00,10,2,1,29.79,77.72,15.473,0.3,1012.67,-0.7776
2024-01-10 10:46:00,10,2,1,28.93,78.15,14.583,0.25,1012.48,-0.3135
2024-01-10 10:47:00,10,2,1,28.85,78.83,15.598,0.12,1012.6,-0.157
2024-01-10 10:48:00,10,2,1,29.73,75.13,15.368,0.5,1011.46,2.683
2024-01-10 10:49:00,10,2,1,29.09,78.39,14.297,0.7,1011.92,1.5124
2024-01-10 10:50:00,10,2,1,28.94,75.32,13.818,0.42,1012.47,2.4121
2024-01-10 10:51:00,10,2,1,28.08,76.33,15.11,0.0,1012.62,-3.699
2024-01-10 10:52:00,10,2,1,29.44,79.6,15.944,1.43,1011.87,1.2657
2024-01-10 10:53:00,10,2,1,28.49,74.75,20.66,1.3,1012.82,-6.2423
2024-01-10 10:54:00,10,2,1,27.74,76.19,14.324,0.31,1012.47,1.2325
2024-01-10 10:55:00,10,2,1,29.32,78.09,14.096,1.32,1011.7,3.5149
2024-01-10 10:56:00,10,2,1,28.31,75.21,14.824,0.33,1012.51,-1.253
2024-01-10 10:57:00,10,2,1,29.08,73.97,14.676,0.97,1012.71,-0.2753
2024-01-10 10:58:00,10,2,1,29.1,75.87,13.931,0.6,1011.54,2.2162
2024-01-10 10:59:00,10,2,1,27.92,76.56,14.932,0.92,1011.75,-0.9306
2024-01-10 11:00:00,11,2,1,28.61,73.92,15.278,1.75,1012.32,-2.8027
2024-01-10 11:01:00,11,2,1,29.71,74.44,14.412,1.78,1011.16,2.0746
2024-01-10 11:02:00,11,2,1,28.57,77.16,15.161,2.51,1011.69,2.2489
2024-01-10 11:03:00,11,2,1,28.62,79.91,14.55,0.0,1012.14,0.3465
2024-01-10 11:04:00,11,2,1,28.14,80.6,18.553,0.53,1011.82,-3.2954
2024-01-10 11:05:00,11,2,1,29.68,77.66,16.263,0.0,1012.16,-1.0767
2024-01-10 11:06:00,11,2,1,28.83,72.73,17.794,0.32,1013.04,-2.8055
2024-01-10 11:07:00,11,2,1,27.91,75.53,14.97,1.22,1011.07,-0.151
2024-01-10 11:08:00,11,2,1,28.85,77.14,14.927,0.02,1012.97,-1.4689
2024-01-10 11:09:00,11,2,1,29.11,73.43,16.731,1.68,1012.49,-2.3649
2024-01-10 11:10:00,11,2,1,28.48,75.71,15.453,1.92,1011.54,-2.1286
2024-01-10 11:11:00,11,2,1,29.66,78.63,13.82,0.0,1012.67,1.6603
2024-01-10 11:12:00,11,2,1,29.21,76.51,13.98,0.92,1012.46,-0.7221
2024-01-10 11:13:00,11,2,1,28.73,74.37,15.726,0.3,1012.63,-0.9068
2024-01-10 11:14:00,11,2,1,28.74,75.33,16.197,0.93,1013.61,-1.1535
2024-01-10 11:15:00,11,2,1,28.01,76.21,13.821,0.85,1012.12,-0.0267
2024-01-10 11:16:00,11,2,1,28.68,75.08,14.943,1.64,1012.87,0.3495
2024-01-10 11:17:00,11,2,1,28.55,73.32,16.03,1.7,1012.02,-0.3384
2024-01-10 11:18:00,11,2,1,28.21,76.06,15.031,1.87,1012.89,4.3748
2024-01-10 11:19:00,11,2,1,28.48,74.8,14.605,0.79,1012.05,1.8271
2024-01-10 11:20:00,11,2,1,28.87,77.11,15.439,0.29,1012.3,0.8764
2024-01-10 11:21:00,11,2,1,28.37,79.34,14.835,0.0,1011.95,-2.0312
2024-01-10 11:22:00,11,2,1,28.23,77.89,14.543,1.13,1013.0,-1.6667
2024-01-10 11:23:00,11,2,1,28.45,75.61,14.565,0.59,1012.41,5.1979
2024-01-10 11:24:00,11,2,1,28.3,71.48,14.777,3.06,1011.59,1.6126
2024-01-10 11:25:00,11,2,1,28.66,74.77,13.867,1.17,1012.57,1.7819
2024-01-10 11:26:00,11,2,1,28.46,75.46,15.597,0.82,1012.36,1.3827
2024-01-10 11:27:00,11,2,1,27.58,71.29,15.18,0.89,1012.66,0.3711
2024-01-10 11:28:00,11,2,1,28.67,75.46,14.962,1.61,1012.87,-0.5276
2024-01-10 11:29:00,11,2,1,27.45,73.39,14.96,0.97,1011.67,-0.6623
2024-01-10 11:30:00,11,2,1,27.44,76.81,14.992,1.69,1011.21,1.7221
2024-01-10 11:31:00,11,2,1,28.02,74.11,14.826,2.01,1012.38,3.4115
2024-01-10 11:32:00,11,2,1,28.36,74.78,14.596,0.65,1012.8,3.4552
2024-01-10 11:33:00,11,2,1,28.54,73.52,15.073,2.03,1011.34,-1.1709
2024-01-10 11:34:00,11,2,1,27.75,75.09,15.293,0.99,1012.23,-0.9894
2024-01-10 11:35:00,11,2,1,28.48,69.41,15.686,0.7,1012.55,0.0359
2024-01-10 11:36:00,11,2,1,28.34,75.33,17.189,1.14,1012.25,-1.2501
2024-01-10 11:37:00,11,2,1,28.44,71.1,15.634,1.02,1011.55,1.1097
2024-01-10 11:38:00,11,2,1,29.46,73.8,13.826,1.15,1011.13,2.972
2024-01-10 11:39:00,11,2,1,29.48,73.0,14.757,0.19,1012.2,0.0931
2024-01-10 11:40:00,11,2,1,27.69,72.18,1.817,1.36,1012.32,14.6755
2024-01-10 11:41:00,11,2,1,27.86,71.38,1.921,0.2,1011.57,18.3861
2024-01-10 11:42:00,11,2,1,28.55,73.79,0.431,1.65,1011.87,22.7904
2024-01-10 11:43:00,11,2,1,27.76,73.85,1.875,0.59,1011.65,24.5594
2024-01-10 11:44:00,11,2,1,28.21,74.59,0.02,1.1,1012.53,20.042
2024-01-10 11:45:00,11,2,1,27.28,71.81,0.132,0.55,1012.14,25.2928
2024-01-10 11:46:00,11,2,1,28.37,70.06,0.001,2.04,1010.35,21.0417
2024-01-10 11:47:00,11,2,1,28.02,76.18,2.834,0.01,1012.9,13.7133
2024-01-10 11:48:00,11,2,1,27.61,72.68,0.757,1.96,1011.89,20.7758
2024-01-10 11:49:00,11,2,1,28.43,72.4,0.535,0.96,1011.45,21.5723
2024-01-10 11:50:00,11,2,1,28.22,72.21,1.563,0.0,1012.03,23.3893
2024-01-10 11:51:00,11,2,1,27.91,75.37,1.97,0.87,1012.57,19.8877
2024-01-10 11:52:00,11,2,1,27.52,73.33,0.022,0.82,1011.75,23.7014
2024-01-10 11:53:00,11,2,1,26.77,74.46,1.582,0.02,1012.2,16.7691
2024-01-10 11:54:00,11,2,1,27.71,72.72,0.538,0.48,1012.12,20.0151
2024-01-10 11:55:00,11,2,1,27.39,73.96,0.921,1.58,1011.8,18.0314
2024-01-10 11:56:00,11,2,1,28.32,71.56,3.483,1.31,1012.43,19.7982
2024-01-10 11:57:00,11,2,1,28.29,72.42,0.557,0.56,1012.35,23.5456
2024-01-10 11:58:00,11,2,1,27.94,74.04,0.007,0.19,1012.61,22.72
2024-01-10 11:59:00,11,2,1,27.73,70.61,1.562,0.97,1011.69,20.4051
2024-01-10 12:00:00,12,2,1,28.19,73.08,1.779,1.23,1011.61,19.1667
2024-01-10 12:01:00,12,2,1,28.54,69.58,1.686,2.45,1011.71,20.5563
2024-01-10 12:02:00,12,2,1,27.95,75.41,0.434,2.84,1012.69,20.2931
2024-01-10 12:03:00,12,2,1,28.06,71.12,2.528,1.32,1012.08,17.6562
2024-01-10 12:04:00,12,2,1,26.83,73.71,1.356,1.2,1012.44,18.3021
2024-01-10 12:05:00,12,2,1,27.96,73.88,0.779,0.56,1012.04,19.556
2024-01-10 12:06:00,12,2,1,28.24,71.66,0.967,1.32,1011.22,23.2234
2024-01-10 12:07:00,12,2,1,28.11,70.47,1.277,1.24,1011.63,17.9155
2024-01-10 12:08:00,12,2,1,28.6,70.92,4.023,0.94,1011.93,16.3547
2024-01-10 12:09:00,12,2,1,27.62,72.61,1.75,1.35,1010.94,20.6122
2024-01-10 12:10:00,12,2,1,27.21,75.09,1.394,0.5,1012.2,17.5453
2024-01-10 12:11:00,12,2,1,27.55,69.91,1.668,0.84,1011.67,19.7384
2024-01-10 12:12:00,12,2,1,28.28,76.41,0.029,2.04,1011.72,19.7267
2024-01-10 12:13:00,12,2,1,26.92,74.31,1.429,2.45,1011.37,21.0381
2024-01-10 12:14:00,12,2,1,27.4,70.49,0.234,1.55,1011.12,21.3862
2024-01-10 12:15:00,12,2,1,27.17,71.79,0.335,2.51,1011.64,22.2281
2024-01-10 12:16:00,12,2,1,28.13,71.11,0.409,2.21,1010.77,19.4301
2024-01-10 12:17:00,12,2,1,27.29,69.2,0.993,0.79,1011.99,21.203
2024-01-10 12:18:00,12,2,1,27.73,70.77,1.198,0.89,1011.7,19.4799
2024-01-10 12:19:00,12,2,1,27.76,72.77,0.085,2.28,1011.31,19.5158
2024-01-10 12:20:00,12,2,1,26.96,70.49,1.139,0.34,1011.78,21.7718
2024-01-10 12:21:00,12,2,1,27.98,72.76,1.265,2.0,1011.55,19.8702
2024-01-10 12:22:00,12,2,1,26.74,74.35,1.328,1.13,1010.64,20.1495
2024-01-10 12:23:00,12,2,1,27.23,72.31,4.213,1.9,1011.29,19.2405
2024-01-10 12:24:00,12,2,1,27.56,73.77,0.721,1.88,1010.31,14.1378
2024-01-10 12:25:00,12,2,1,27.94,71.38,1.773,1.51,1011.45,20.2804
2024-01-10 12:26:00,12,2,1,27.36,73.99,1.257,0.63,1010.82,17.3413
2024-01-10 12:27:00,12,2,1,26.77,67.59,1.3,2.28,1010.89,20.8983
2024-01-10 12:28:00,12,2,1,28.28,67.56,0.983,2.2,1011.85,21.5713
2024-01-10 12:29:00,12,2,1,27.2,71.54,1.036,0.18,1010.41,23.1805
2024-01-10 12:30:00,12,2,1,28.53,69.12,0.088,2.19,1011.37,22.4177
2024-01-10 12:31:00,12,2,1,26.57,70.53,1.515,1.29,1010.79,17.8947
2024-01-10 12:32:00,12,2,1,27.09,70.34,1.531,3.3,1010.1,19.8157
2024-01-10 12:33:00,12,2,1,27.78,72.58,0.141,0.44,1010.75,23.2254
2024-01-10 12:34:00,12,2,1,26.93,70.34,1.444,2.44,1011.15,22.3998
2024-01-10 12:35:00,12,2,1,26.95,70.08,2.424,1.46,1011.11,19.2192
2024-01-10 12:36:00,12,2,1,27.21,72.22,1.676,1.76,1010.71,24.3458
2024-01-10 12:37:00,12,2,1,26.73,75.62,0.359,1.71,1011.38,21.6249
2024-01-10 12:38:00,12,2,1,27.43,72.89,9.683,0.0,1011.94,8.9688
2024-01-10 12:39:00,12,2,1,26.82,67.35,1.27,2.74,1011.09,21.2781
2024-01-10 12:40:00,12,2,1,26.85,70.97,6.07,0.85,1011.62,13.0253
2024-01-10 12:41:00,12,2,1,26.66,71.27,1.618,1.58,1010.82,20.4263
2024-01-10 12:42:00,12,2,1,26.75,69.75,3.287,1.59,1011.28,20.8527
2024-01-10 12:43:00,12,2,1,26.77,68.43,0.948,3.48,1010.89,20.2328
2024-01-10 12:44:00,12,2,1,27.25,71.01,2.704,1.6,1010.47,19.5858
2024-01-10 12:45:00,12,2,1,27.55,70.73,0.654,0.99,1011.3,21.1057
2024-01-10 12:46:00,12,2,1,26.94,70.95,5.739,2.25,1011.85,15.7146
2024-01-10 12:47:00,12,2,1,26.61,74.62,1.332,2.38,1010.66,23.0846
2024-01-10 12:48:00,12,2,1,26.49,72.56,1.183,2.05,1010.84,17.2153
2024-01-10 12:49:00,12,2,1,26.14,72.2,0.372,2.31,1011.23,21.9171
2024-01-10 12:50:00,12,2,1,26.82,72.74,1.524,1.9,1010.71,15.8587
2024-01-10 12:51:00,12,2,1,26.87,68.29,2.945,0.98,1011.4,17.5415
2024-01-10 12:52:00,12,2,1,26.99,75.46,0.623,1.53,1009.55,24.1345
2024-01-10 12:53:00,12,2,1,27.87,75.73,0.641,2.7,1011.07,19.52
2024-01-10 12:54:00,12,2,1,26.57,71.02,1.7,1.89,1010.39,19.0032
2024-01-10 12:55:00,12,2,1,26.33,69.13,1.193,2.72,1010.71,22.2072
2024-01-10 12:56:00,12,2,1,26.45,70.45,1.294,1.39,1010.61,20.902
2024-01-10 12:57:00,12,2,1,25.85,66.74,1.166,2.04,1010.33,19.0531
2024-01-10 12:58:00,12,2,1,27.35,67.73,0.281,1.56,1011.28,18.87
2024-01-10 12:59:00,12,2,1,25.45,70.8,2.233,2.72,1011.1,17.8535
2024-01-10 13:00:00,13,2,1,26.75,70.82,1.608,2.19,1010.35,20.3894
2024-01-10 13:01:00,13,2,1,27.17,68.43,0.822,1.29,1009.63,21.6854
2024-01-10 13:02:00,13,2,1,26.59,69.57,0.24,2.23,1010.96,23.5899
2024-01-10 13:03:00,13,2,1,26.96,67.23,1.809,2.25,1010.96,21.5315
2024-01-10 13:04:00,13,2,1,25.51,70.52,1.532,0.75,1010.74,22.0341
2024-01-10 13:05:00,13,2,1,26.53,67.04,1.959,1.61,1011.52,20.1917
2024-01-10 13:06:00,13,2,1,27.26,66.43,0.657,1.77,1011.27,20.6064
2024-01-10 13:07:00,13,2,1,26.47,70.53,1.295,1.03,1009.72,20.2883
2024-01-10 13:08:00,13,2,1,26.38,69.6,0.526,2.66,1011.16,21.335
2024-01-10 13:09:00,13,2,1,26.95,63.68,1.744,2.67,1011.74,23.4401
2024-01-10 13:10:00,13,2,1,26.96,72.51,0.325,1.75,1011.36,18.6138
2024-01-10 13:11:00,13,2,1,26.7,64.16,0.699,2.59,1010.44,21.4182
2024-01-10 13:12:00,13,2,1,26.98,71.97,2.283,2.18,1010.3,19.6599
2024-01-10 13:13:00,13,2,1,27.08,69.17,3.051,1.89,1011.12,14.4209
2024-01-10 13:14:00,13,2,1,26.88,72.13,1.82,3.68,1011.0,20.8929
2024-01-10 13:15:00,13,2,1,27.29,66.39,0.212,3.85,1011.3,21.8975
2024-01-10 13:16:00,13,2,1,26.43,70.64,0.427,3.13,1010.54,21.5902
2024-01-10 13:17:00,13,2,1,27.26,67.67,0.733,2.93,1010.84,20.2296
2024-01-10 13:18:00,13,2,1,27.23,67.15,1.455,2.28,1011.13,21.561
2024-01-10 13:19:00,13,2,1,26.97,67.13,0.914,2.79,1010.83,23.0444
2024-01-10 13:20:00,13,2,1,27.02,66.77,1.525,3.36,1010.81,18.1773
2024-01-10 13:21:00,13,2,1,27.08,68.95,1.8,2.72,1010.75,20.8708
2024-01-10 13:22:00,13,2,1,26.18,70.94,1.604,2.83,1011.88,23.5802
2024-01-10 13:23:00,13,2,1,26.12,69.95,1.318,1.78,1011.34,18.7384
2024-01-10 13:24:00,13,2,1,26.72,66.68,0.328,0.19,1010.23,23.2688
2024-01-10 13:25:00,13,2,1,26.7,67.36,1.698,3.5,1012.68,16.8157
2024-01-10 13:26:00,13,2,1,26.97,67.99,0.314,1.99,1011.71,20.8148
2024-01-10 13:27:00,13,2,1,26.45,66.76,0.018,2.44,1011.66,22.3611
2024-01-10 13:28:00,13,2,1,26.1,66.39,2.775,2.97,1010.64,14.6306
2024-01-10 13:29:00,13,2,1,26.84,67.59,2.448,2.39,1012.27,17.9231
2024-01-10 13:30:00,13,2,1,26.29,70.13,1.08,3.21,1011.41,20.7746
2024-01-10 13:31:00,13,2,1,26.05,68.99,0.808,2.67,1011.56,26.1485
2024-01-10 13:32:00,13,2,1,25.78,67.94,1.527,2.68,1010.91,18.3915
2024-01-10 13:33:00,13,2,1,25.78,69.94,1.737,2.23,1010.99,19.1457
2024-01-10 13:34:00,13,2,1,26.92,69.31,0.34,3.04,1010.23,19.8167
2024-01-10 13:35:00,13,2,1,25.77,66.5,0.781,3.01,1010.22,19.9309
2024-01-10 13:36:00,13,2,1,26.19,70.1,0.997,3.23,1010.35,25.3567
2024-01-10 13:37:00,13,2,1,25.11,66.72,3.37,1.85,1010.6,16.071
2024-01-10 13:38:00,13,2,1,27.05,70.77,3.394,1.63,1011.7,15.4553
2024-01-10 13:39:00,13,2,1,25.83,67.12,36.196,1.19,1011.44,-20.0
2024-01-10 13:40:00,13,2,1,25.5,64.83,36.857,2.34,1010.39,-20.0
2024-01-10 13:41:00,13,2,1,26.43,68.16,36.836,0.98,1011.17,-20.0
2024-01-10 13:42:00,13,2,1,26.05,65.3,36.893,3.34,1010.59,-20.0
2024-01-10 13:43:00,13,2,1,25.88,71.96,36.381,1.51,1011.31,-20.0
2024-01-10 13:44:00,13,2,1,25.12,67.06,36.928,2.27,1012.2,-20.0
2024-01-10 13:45:00,13,2,1,25.15,65.61,37.236,2.25,1010.82,-20.0
2024-01-10 13:46:00,13,2,1,25.75,66.53,36.807,3.42,1011.54,-20.0
2024-01-10 13:47:00,13,2,1,27.06,71.08,49.283,2.23,1011.43,-20.0
2024-01-10 13:48:00,13,2,1,25.72,66.54,49.893,2.1,1011.49,-20.0
2024-01-10 13:49:00,13,2,1,26.04,65.63,50.155,2.81,1011.68,-20.0
2024-01-10 13:50:00,13,2,1,25.27,66.53,50.56,2.07,1010.19,-20.0
2024-01-10 13:51:00,13,2,1,26.03,69.88,49.358,2.74,1010.95,-20.0
2024-01-10 13:52:00,13,2,1,25.42,69.11,52.946,1.71,1011.26,-20.0
2024-01-10 13:53:00,13,2,1,26.66,67.76,49.174,3.35,1010.71,-20.0
2024-01-10 13:54:00,13,2,1,26.08,64.93,49.001,1.55,1011.3,-20.0
2024-01-10 13:55:00,13,2,1,25.17,69.72,48.823,2.23,1009.9,-20.0
2024-01-10 13:56:00,13,2,1,26.39,64.09,48.938,3.34,1011.49,-20.0
2024-01-10 13:57:00,13,2,1,26.77,67.13,51.092,2.2,1011.1,-20.0
2024-01-10 13:58:00,13,2,1,25.57,70.16,49.624,2.76,1010.29,-20.0
2024-01-10 13:59:00,13,2,1,26.15,67.53,51.303,1.52,1010.59,-20.0
2024-01-10 14:00:00,14,2,1,26.69,63.95,49.679,1.75,1010.88,-20.0
2024-01-10 14:01:00,14,2,1,25.71,66.03,50.187,3.49,1010.32,-20.0
2024-01-10 14:02:00,14,2,1,25.86,64.6,49.802,1.83,1011.05,-20.0
2024-01-10 14:03:00,14,2,1,25.45,64.02,49.735,3.22,1011.08,-20.0
2024-01-10 14:04:00,14,2,1,25.95,71.18,48.983,2.71,1010.23,-20.0
2024-01-10 14:05:00,14,2,1,24.75,63.71,55.707,2.82,1011.28,-20.0
2024-01-10 14:06:00,14,2,1,24.74,67.31,50.132,2.87,1010.56,-20.0
2024-01-10 14:07:00,14,2,1,26.93,70.33,49.368,2.48,1010.72,-20.0
